Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2/23/2018,357.55,364.5,357.55,360.45,361.5374722,486548,4940,175905334,124812,25.65,6.95,2.9
2/26/2018,362,373.5,362,372.05,370.1296,611335,7760,226273179,192257,31.45,11.5,10.05
2/27/2018,375,376.8,370.55,372.85,373.2825451,365754,4653,136529584,92624,25.32,6.25,-2.15
2/28/2018,369,373.5,367.05,370.2,370.7363335,357224,3621,132435916,89486,25.05,6.45,1.2
3/1/2018,367.9,376.25,367.9,370.85,372.6446004,593743,5668,221255123,230100,38.75,8.35,2.95
3/5/2018,370.85,370.85,351,352.15,357.3560722,888581,10578,317539816,378036,42.54,19.85,-18.7
3/6/2018,356.95,358,345,346.6,351.6224603,786916,8663,276697340,289414,36.78,13,-10.35
3/7/2018,345,354.9,342.9,348,349.217266,844076,9106,294765913,207714,24.61,12,3
3/8/2018,350.55,351.8,341.75,345.9,345.5694863,471093,5578,162795366,152322,32.33,10.05,-4.65
3/9/2018,345,348.7,340.65,341.7,344.1150322,487081,5083,167611894,151485,31.1,8.05,-3.3
3/12/2018,344.55,353.05,340.65,352.2,346.7220264,522985,5488,181330419,134057,25.63,12.4,7.65
3/13/2018,351.95,356.35,350.05,353.75,353.8701121,391607,4395,138578013,105824,27.02,6.3,1.8
3/14/2018,352.85,354.95,349.8,354.15,352.2519171,269680,2654,94995297,66512,24.66,5.15,1.3
3/15/2018,355,358.4,351.3,353.05,354.6500367,2625555,4427,931153177,2111294,80.41,7.1,-1.95
3/16/2018,352.9,352.9,339,340.1,343.6994314,707153,8572,243048084,280691,39.69,13.9,-12.8
3/19/2018,341.9,342.45,332.55,335.75,336.8048621,559922,10756,188584452,203272,36.3,9.9,-6.15
3/20/2018,335.75,340.4,333.4,339.25,338.304501,366544,4119,124003485,105445,28.77,7,3.5
3/21/2018,340,342.3,332.6,333.9,337.1593593,494549,4928,166741824,163375,33.04,9.7,-6.1
3/22/2018,339.8,339.9,335,338.2,337.9669733,481307,5298,162665870,116768,24.26,4.9,-1.6
3/23/2018,331,335,330.1,331.1,331.9960526,496525,6363,164844340,186412,37.54,4.9,0.1
3/26/2018,330,333.7,324.5,332.05,328.866346,629409,6425,206991438,192970,30.66,9.2,2.05
3/27/2018,333.9,335.7,330,331.05,332.9755536,432538,4140,144024580,160260,37.05,5.7,-2.85
3/28/2018,331.25,333.75,326.15,327.45,330.0685653,494682,5269,163278978,175606,35.5,7.6,-3.8
4/2/2018,335,340,332,338.8,336.6986476,459555,5892,154731547,118418,25.77,8,3.8
4/3/2018,339.35,344.7,337.45,343.35,342.4815787,574172,7207,196643333,146371,25.49,7.25,4
4/4/2018,349.85,363.45,346.1,355.7,358.2716195,1476617,16283,529029964,383704,25.99,17.35,5.85
4/5/2018,364.8,372.4,360.4,363.6,366.6769461,2198237,15576,806042830,1119457,50.93,12,-1.2
4/6/2018,363.5,368.25,356.6,363.85,363.0207401,653999,7434,237415201,80349,12.29,11.65,0.35
4/9/2018,363.9,368.4,357,358.3,361.3789696,494256,5102,178613724,133225,26.95,11.4,-5.6
4/10/2018,360.95,362.45,352,353.4,355.2967719,474398,5644,168552078,142295,29.99,10.45,-7.55
4/11/2018,354.1,357.1,350.7,355.3,353.9405979,373758,4420,132288130,78147,20.91,6.4,1.2
4/12/2018,359.3,363.95,356.85,358.05,360.4937157,734607,6287,264821207,240321,32.71,7.1,-1.25
4/13/2018,359,360.6,354.45,356.65,357.1623731,259261,3473,92598274,64167,24.75,6.15,-2.35
4/16/2018,351.5,352.5,337.9,338.95,342.3078826,1281628,13915,438711367,491840,38.38,14.6,-12.55
4/17/2018,341.4,344.3,333.1,336.9,337.8045276,701127,8335,236843875,179900,25.66,11.2,-4.5
4/18/2018,338,339.95,334.1,335.5,336.837558,399398,4362,134532247,123243,30.86,5.85,-2.5
4/19/2018,336,337,332.5,334.85,334.8371262,387920,5809,129890018,143730,37.05,4.5,-1.15
4/20/2018,336,343,334.8,336.25,339.4015663,802632,7239,272414558,312394,38.92,8.2,0.25
4/23/2018,337,339.65,333,333.5,334.6791282,1076670,5430,360338977,656419,60.97,6.65,-3.5
4/24/2018,334,335.5,330.85,331.55,332.7298063,450969,7658,150050828,208555,46.25,4.65,-2.45
4/25/2018,330.55,333.95,327.9,328.65,330.2103369,478076,9155,157865637,210254,43.98,6.05,-1.9
4/26/2018,328.25,335.65,326.1,330.3,331.3260593,686464,7664,227443412,220039,32.05,9.55,2.05
4/27/2018,332.15,337.55,331.35,336.8,334.3692609,512142,5134,171244542,173196,33.82,6.2,4.65
4/30/2018,338.95,342.7,337.4,340.2,340.2594086,436277,4508,148447354,166250,38.11,5.3,1.25
5/2/2018,349.75,352,335.1,336,343.3183372,1159632,10603,398122930,391199,33.73,16.9,-13.75
5/3/2018,335,335.5,329.45,333.45,333.2303617,1062017,14909,353896309,620459,58.42,6.05,-1.55
5/4/2018,335.7,337.5,329.5,334.25,332.9969602,474047,4903,157856210,129427,27.3,8,-1.45
5/7/2018,337.5,337.5,333.9,335.05,335.3133188,243640,2500,81695737,88774,36.44,3.6,-2.45
5/8/2018,339.2,339.2,330.3,332.1,331.9868274,354371,5242,117646504,154798,43.68,8.9,-7.1
5/9/2018,332.1,346.75,331.1,341.35,341.2955683,999911,10054,341265193,228631,22.87,15.65,9.25
5/10/2018,343.1,344.3,332.5,333.35,337.1328713,782878,11808,263933908,236274,30.18,11.8,-9.75
5/11/2018,335.4,335.4,330,330.75,331.6629817,484582,4403,160717911,162015,33.43,5.4,-4.65
5/14/2018,332.5,333.9,323.15,324.15,326.157182,684086,6720,223119562,263805,38.56,10.75,-8.35
5/15/2018,323.95,324,305.75,310.25,315.1131008,1299902,14302,409616150,427422,32.88,18.25,-13.7
5/16/2018,310.7,315.4,306.8,310.4,311.3171994,749847,10166,233440268,199471,26.6,8.6,-0.3
5/17/2018,312,319.35,309.6,315.15,314.3635071,1151045,6357,361846543,676976,58.81,9.75,3.15
5/18/2018,315,315.1,304,305.25,307.4597063,716253,7745,220218937,249209,34.79,11.1,-9.75
5/21/2018,304.2,307.35,295.1,296.55,299.6252331,759795,8523,227653754,223110,29.36,12.25,-7.65
5/22/2018,296,312.5,296,307.75,304.8810742,1238907,12998,377719297,372251,30.05,16.5,11.75
5/23/2018,310.5,317,305.65,309.25,311.595783,1179567,10984,367548103,221101,18.74,11.35,-1.25
5/24/2018,301.5,307.6,284.7,288.95,291.0614251,3260752,31672,949079124,691996,21.22,22.9,-12.55
5/25/2018,288.65,296.9,286.25,294.2,292.8764535,1120841,10481,328267937,203587,18.16,10.65,5.55
5/28/2018,294.9,300,290.45,296.2,296.2965513,648033,6576,192009943,169420,26.14,9.55,1.3
5/29/2018,296.3,300.2,293,294.6,297.8679572,575018,6050,171279437,142188,24.73,7.2,-1.7
5/30/2018,290.9,292.4,286.25,288.95,290.003491,777993,7258,225620686,228489,29.37,6.15,-1.95
5/31/2018,290.8,291.15,282,282.9,285.3530441,1137096,10795,324473805,436303,38.37,9.15,-7.9
6/1/2018,286.65,290.5,283.4,287.2,287.9157635,1259799,11171,362715991,313806,24.91,7.1,0.55
6/4/2018,291.6,294.8,286.1,286.65,289.510824,791666,7402,229195876,179760,22.71,8.7,-4.95
6/5/2018,286,288.3,283.7,285.35,285.3639535,526276,5156,150180200,152131,28.91,4.6,-0.65
6/6/2018,286.05,296.7,285.55,295.5,291.9850101,1272388,11073,371518223,271684,21.35,11.15,9.45
6/7/2018,297,306.45,295.6,305.3,301.2460208,1363470,12244,410739912,297392,21.81,10.85,8.3
6/8/2018,306.8,315,302.6,310.05,310.9707356,1468816,14878,456758792,281636,19.17,12.4,3.25
6/11/2018,311.8,313.9,307.05,309.85,310.9487472,1007575,7948,313304184,178560,17.72,6.85,-1.95
6/12/2018,310,313.5,307.1,308,310.5031218,497309,4568,154415997,129081,25.96,6.4,-2
6/13/2018,308.2,311,307,308.15,309.2325235,519926,4176,160778029,93214,17.93,4,-0.05
6/14/2018,308.45,309.7,303.9,305.75,305.8326083,464091,5216,141934161,122735,26.45,5.8,-2.7
6/15/2018,306,307.75,300.75,303.2,304.0483613,470004,3921,142903946,152186,32.38,7,-2.8
6/18/2018,303.55,310.8,302.05,308.75,307.8218613,681093,5931,209655315,134361,19.73,8.75,5.2
6/19/2018,309,312.65,303.45,304.65,307.4808687,834498,6508,256592170,205847,24.67,9.2,-4.35
6/20/2018,304.7,308.3,304,305.6,305.9583512,427023,3688,130651253,92166,21.58,4.3,0.9
6/21/2018,306.2,308.55,305.55,306.55,306.8290195,299929,3010,92026921,74739,24.92,3,0.35
6/22/2018,308.45,308.9,303.2,308.15,306.8297468,400433,3809,122864756,82057,20.49,5.7,-0.3
6/25/2018,308.15,308.15,288,289.85,295.2991515,1375019,13498,406041944,468936,34.1,20.15,-18.3
6/26/2018,289.7,289.7,275.4,277.35,280.7950159,2005780,20990,563213027,772092,38.49,14.3,-12.35
6/27/2018,279,279.5,270.1,271.2,274.559588,1308895,12960,359369672,386148,29.5,9.4,-7.8
6/28/2018,271.2,272.45,262.5,263.9,267.6950268,1266377,10980,339002825,476373,37.62,9.95,-7.3
6/29/2018,265,270.5,263,269.3,267.276683,1674053,8555,447435333,991410,59.22,7.5,4.3
7/2/2018,276,277,266.1,267.25,269.7799985,1208787,10440,326106555,316494,26.18,10.9,-8.75
7/3/2018,268.1,272,267.55,269.5,269.6137694,1812909,9089,488785229,893556,49.29,4.45,1.4
7/4/2018,269.6,271.4,265.8,267,267.773646,776527,5727,207933466,182228,23.47,5.6,-2.6
7/5/2018,264,264,252.55,261.5,259.5224939,1464421,14244,380050190,261710,17.87,11.45,-2.5
7/6/2018,261.6,273,261.6,271.15,270.1516114,1277833,11810,345208644,232168,18.17,11.4,9.55
7/9/2018,273.5,276.9,272.4,273.35,274.7362906,767978,6612,210991427,172550,22.47,4.5,-0.15
7/10/2018,276.8,276.9,273.2,275.4,275.2100267,464022,4946,127703507,117688,25.36,3.7,-1.4
7/11/2018,277,277.1,267.2,267.85,270.3684212,701287,5861,189605859,219038,31.23,9.9,-9.15
7/12/2018,269.95,271.9,265.5,266.5,268.5214764,714458,5956,191847317,182309,25.52,6.4,-3.45
7/13/2018,267.8,269.3,263.3,264.15,265.7712019,636806,5390,169244696,156154,24.52,6,-3.65
7/16/2018,261.15,261.8,250.75,251.55,253.8220532,1599394,9636,405961469,728173,45.53,11.05,-9.6
7/17/2018,254.4,259,252.3,257.6,256.410115,1429516,7543,366542362,656117,45.9,6.7,3.2
7/18/2018,259.9,259.9,247.55,251.95,252.7642336,803100,7119,202994956,236505,29.45,12.35,-7.95
7/19/2018,253.8,257.75,251.35,252.45,254.5117899,638977,13421,162627180,170953,26.75,6.4,-1.35
7/20/2018,252.45,254,251.2,253.4,252.8586111,410202,4273,103723108,104874,25.57,2.8,0.95
7/23/2018,255.3,259.3,251.35,258.25,255.7276162,559578,8254,143099548,126279,22.57,7.95,2.95
7/24/2018,259.3,263.75,257.7,259.2,260.8078026,688105,6240,179463153,180446,26.22,6.05,-0.1
7/25/2018,259.5,261.75,256.1,257.3,258.1235123,557669,4955,143947481,216394,38.8,5.65,-2.2
7/26/2018,258.15,262.95,257.5,258.5,261.3543261,1161859,6138,303656876,643992,55.43,5.45,0.35
7/27/2018,259.65,269.1,258.65,267.7,265.4070027,1121941,8615,297770998,238150,21.23,10.45,8.05
7/30/2018,269.35,271.7,266.25,267.3,269.2883892,589717,5213,158803941,185132,31.39,5.45,-2.05
7/31/2018,268.6,270.5,262.5,264.15,265.1517397,764757,8666,202776649,220958,28.89,8,-4.45
8/1/2018,248,267.3,248,264.95,260.2545343,3249106,26148,845594569,298608,9.19,19.3,16.95
8/2/2018,264.5,266.1,258.9,260.95,262.4710857,1001648,9457,262903638,216434,21.61,7.2,-3.55
8/3/2018,262.6,263.8,257.7,258.75,260.848867,743398,6025,193914526,227471,30.6,6.1,-3.85
8/6/2018,260.95,261.85,253.15,254.7,258.0601075,842806,7176,217494607,312672,37.1,8.7,-6.25
8/7/2018,255,255.95,251,251.85,253.8115853,1220335,9144,309735161,598108,49.01,4.95,-3.15
8/8/2018,253.05,258.4,252.1,255,255.409881,879631,8016,224666449,207237,23.56,6.3,1.95
8/9/2018,257,260.5,255,257.5,258.3304456,586850,5472,151601222,147087,25.06,5.5,0.5
8/10/2018,261.35,261.35,249.9,250.25,252.6500317,953312,9775,240854307,405319,42.52,11.45,-11.1
8/13/2018,249.55,249.55,243.25,248.55,247.4124444,1566376,7737,387540915,925505,59.09,6.3,-1
8/14/2018,248.7,249.9,247.5,248.7,248.6354539,477144,5124,118634915,187297,39.25,2.4,0
8/16/2018,247.5,252.75,245,251.15,249.9285721,687994,6316,171949358,173542,25.22,7.75,3.65
8/17/2018,253.6,258.95,253.4,257.35,255.9653777,706164,6790,180753535,242029,34.27,5.55,3.75
8/20/2018,262,271.9,259.45,269.55,267.5382451,1787015,14182,478094857,500500,28.01,12.45,7.55
8/21/2018,271.05,274.6,266.9,269.05,271.5221011,1457193,11800,395660105,270217,18.54,7.7,-2
8/23/2018,269.7,269.7,256.4,257.4,260.3085887,1408104,14135,366541565,424538,30.15,13.3,-12.3
8/24/2018,256.35,258.6,255.05,255.6,256.9037254,713958,5853,183418470,187843,26.31,3.55,-0.75
8/27/2018,257.9,259.5,256.65,258.9,258.2595918,630305,5101,162782312,159205,25.26,2.85,1
8/28/2018,261,263.2,259.3,260.3,260.9158221,699602,6903,182537231,144384,20.64,3.9,-0.7
8/29/2018,260.5,263.7,260.5,261.6,262.3435522,407775,3955,106977142,133434,32.72,3.2,1.1
8/30/2018,261.85,263,259.1,259.65,260.8052857,370471,3657,96620795,141257,38.13,3.9,-2.2
8/31/2018,259,268.2,258.2,267.1,264.4415092,834884,7278,220777985,218199,26.14,10,8.1
9/3/2018,271.7,273,265.45,266.7,269.2618307,1083047,9935,291623218,352332,32.53,7.55,-5
9/4/2018,270.6,271.05,260.65,262.05,265.7299009,1025120,7728,272405036,396719,38.7,10.4,-8.55
9/5/2018,260,270.65,255.45,265.55,261.8972779,1120294,8330,293401949,254888,22.75,15.2,5.55
9/6/2018,271,272,264.05,269.95,268.5078363,1168857,9239,313847264,204257,17.47,7.95,-1.05
9/7/2018,270.8,279.95,269.2,277.5,276.4234525,2165591,16437,598620141,476512,22,10.75,6.7
9/10/2018,276.3,282,272,275.55,277.1785152,2087453,15295,578597123,617059,29.56,10,-0.75
9/11/2018,277.4,278.85,266,267.2,273.1333224,726352,6076,198390935,163669,22.53,12.85,-10.2
9/12/2018,269.8,269.8,259,262.65,262.0097853,1366439,9666,358020389,330487,24.19,10.8,-7.15
9/14/2018,265.15,269.3,263.35,266.45,266.5113282,707305,5298,188504795,145450,20.56,5.95,1.3
9/17/2018,264.7,264.7,259.5,260.2,262.1099111,684453,6583,179401915,244484,35.72,5.2,-4.5
9/18/2018,258.2,259.65,250.7,251.45,255.3121245,1038105,9168,265040793,415562,40.03,8.95,-6.75
9/19/2018,252.4,255.15,251.15,252.7,253.1493908,631766,6981,159931178,178967,28.33,4,0.3
9/21/2018,254.75,257.7,229.05,250.2,247.880142,1552086,13144,384731298,299238,19.28,28.65,-4.55
9/24/2018,251.8,251.8,239.35,240.25,244.7409243,897977,9341,219771721,207516,23.11,12.45,-11.55
9/25/2018,240,243.4,235.4,240.9,239.6853297,1033377,10521,247685307,153300,14.83,8,0.9
9/26/2018,242,244,229.8,233.3,236.0295612,3202783,14587,755951466,1979912,61.82,14.2,-8.7
9/27/2018,235.1,236.8,223.5,225.55,228.7748342,1699432,13014,388787274,869061,51.14,13.3,-9.55
9/28/2018,228,230.6,219.65,223.45,225.471923,987322,11148,222613390,205198,20.78,10.95,-4.55
10/1/2018,224.3,230.5,220.05,229.25,225.2639014,818192,7290,184309122,150498,18.39,10.45,4.95
10/3/2018,230,232.75,226,227.55,229.3919067,732631,8110,168059622,145016,19.79,6.75,-2.45
10/4/2018,225,230.65,221.6,223.25,225.576795,1034983,8517,233468148,272154,26.3,9.05,-1.75
10/5/2018,223.25,226.45,215,216.55,221.3768649,1078206,9060,238689864,382049,35.43,11.45,-6.7
10/8/2018,216.55,218.95,208.15,212.75,214.1585283,1342852,11702,287583208,338184,25.18,10.8,-3.8
10/9/2018,205.8,206,170.65,184.25,186.273641,13254155,89561,2468899710,4222465,31.86,35.35,-21.55
10/10/2018,186,190.8,185,188.75,187.8937152,5564134,26657,1045465809,2300610,41.35,5.8,2.75
10/11/2018,184.75,187.75,178.1,182.75,184.084244,2259913,15715,416014376,536041,23.72,9.65,-2
10/12/2018,186,188.2,182.75,183.4,184.8856528,1773056,13799,327812616,467199,26.35,5.45,-2.6
10/15/2018,185.7,186.35,182.8,184.3,184.3143612,1182544,7587,217959842,281901,23.84,3.55,-1.4
10/16/2018,184.6,187.2,184.6,185.5,185.8940716,1269499,8334,235992338,456706,35.98,2.6,0.9
10/17/2018,188.4,188.8,177.95,179.2,181.5527324,1972906,12236,358186475,699697,35.47,10.85,-9.2
10/19/2018,179.25,180,174.25,174.8,176.3603868,1322998,9971,233324439,311114,23.52,5.75,-4.45
10/22/2018,176.8,176.95,170,170.55,171.7929924,1638539,11094,281489518,542622,33.12,6.95,-6.25
10/23/2018,170,175.7,169.8,170.65,172.2468328,1582606,9711,272598871,382539,24.17,5.9,0.65
10/24/2018,172.55,175.1,169.1,170.55,170.9739725,1729054,10089,295623231,550653,31.85,6,-2
10/25/2018,168.3,169.5,164.55,165.4,166.9407462,1519716,10994,253702523,357827,23.55,4.95,-2.9
10/26/2018,166.1,172.8,165.8,168.85,169.6367,2124217,12249,360345162,426672,20.09,7,2.75
10/29/2018,169.1,176.45,167.95,175.35,173.2811868,1362233,8637,236049351,249986,18.35,8.5,6.25
10/30/2018,177.7,181.45,176,177.3,178.5112637,1554415,11433,277480586,310936,20,5.45,-0.4
10/31/2018,178.4,179.7,173.5,178.65,175.9748937,1554149,9577,273491205,252235,16.23,6.2,0.25
11/1/2018,179.2,186.05,177.4,178.75,181.49262,3369177,21329,611480761,540628,16.05,8.65,-0.45
11/2/2018,181.5,191.4,181,190,187.6681327,5190143,19464,974024445,2156118,41.54,10.4,8.5
11/5/2018,191.4,191.75,186.7,189.65,188.9110185,1542612,9177,291416404,349667,22.67,5.05,-1.75
11/6/2018,192,199.3,191.3,192.85,195.9292012,2610427,16871,511458877,392085,15.02,8,0.85
11/7/2018,196.5,196.5,193.6,195.1,194.8599387,509220,4885,99226578,244488,48.01,2.9,-1.4
11/9/2018,192.9,200.75,192,195.4,197.1258509,1528586,9644,301323816,364091,23.82,8.75,2.5
11/12/2018,194.4,194.85,185.25,185.95,188.7542048,1911213,11320,360749490,587794,30.76,9.6,-8.45
11/13/2018,181,182.95,178.45,179.8,180.5635559,1749642,12364,315921581,353028,20.18,4.5,-1.2
11/14/2018,180.1,183.15,176.2,176.8,179.3558534,1547882,10259,277621697,349264,22.56,6.95,-3.3
11/15/2018,178,182.8,177.1,179.95,180.5664583,1540327,9401,278131391,441506,28.66,5.7,1.95
11/16/2018,180.8,181.9,178.15,179.4,179.5810991,1319503,6511,236957799,366677,27.79,3.75,-1.4
11/19/2018,180.65,184.95,179.1,184.3,183.1973006,1118238,7245,204858183,251858,22.52,5.85,3.65
11/20/2018,184.3,188.4,182.9,183.3,185.0228878,1444305,8525,267229482,325780,22.56,5.5,-1
11/21/2018,184.85,186.75,183.7,184.15,184.8236362,646958,4435,119573130,130027,20.1,3.05,-0.7
11/22/2018,185,186,181.6,182.25,183.3732854,626743,4507,114927923,124518,19.87,4.4,-2.75
11/26/2018,184.45,184.55,177.1,181.7,180.0803888,936014,6449,168557765,245882,26.27,7.45,-2.75
11/27/2018,182.3,184.4,178.9,180,181.1433118,1052579,4933,190667646,317140,30.13,5.5,-2.3
11/28/2018,181.3,181.3,173.85,174.35,176.3306305,1014498,6719,178887072,358527,35.34,7.45,-6.95
11/29/2018,177,179.25,173.65,177.3,177.0521916,1002480,5666,177491281,278152,27.75,5.6,0.3
11/30/2018,173.5,175,170.5,171.95,172.7006463,1337665,9001,231015610,347523,25.98,4.5,-1.55
12/3/2018,173.7,176.45,170.2,175.4,174.1755771,1611389,9286,280664609,219723,13.64,6.25,1.7
12/4/2018,177.8,178.8,175.15,175.7,176.9543662,1126357,6511,199313789,238555,21.18,3.65,-2.1
12/5/2018,173.75,173.75,168.7,169.2,170.6296626,1552579,8752,264916031,347189,22.36,5.05,-4.55
12/6/2018,168.95,168.95,161.4,162.4,164.3860954,2258828,13511,371319915,822622,36.42,7.55,-6.55
12/7/2018,162.6,164.2,160.75,162.45,162.5230768,1796914,8056,292039992,430026,23.93,3.45,-0.15
12/10/2018,160.55,160.55,156.1,156.85,158.1613453,1341719,8514,212208082,379568,28.29,4.45,-3.7
12/11/2018,155.2,159.6,154.7,158.2,157.3002368,1253737,7333,197213127,271033,21.62,4.9,3
12/12/2018,159.9,167,158,163.9,163.3250866,2100354,10638,343040499,360470,17.16,9,4
12/13/2018,166.7,167.95,165.65,166.45,166.7690282,1422425,8203,237216435,416809,29.3,2.3,-0.25
12/14/2018,166.8,168.35,164.8,166.9,166.9114747,1259628,6423,210246367,303323,24.08,3.55,0.1
12/17/2018,167.4,175.9,167.3,173.75,173.5481101,2385851,13208,414059932,316095,13.25,8.6,6.35
12/18/2018,174,177.6,173.2,174.4,174.7004119,1719778,9016,300445925,463960,26.98,4.4,0.4
12/19/2018,176,176.4,172.5,173.65,174.2068459,1074104,5711,187116270,262996,24.49,3.9,-2.35
12/20/2018,173.6,177.3,171.9,175.95,175.2476838,1802609,8469,315903052,500702,27.78,5.4,2.35
12/21/2018,177.3,180.45,175.1,175.9,178.040221,2535465,13292,451414749,773346,30.5,5.35,-1.4
12/24/2018,176.5,178,171.45,172.3,174.4745407,1471189,6777,256685025,415800,28.26,6.55,-4.2
12/26/2018,172,172.15,167.7,170.9,170.1941351,1321451,6363,224903210,325183,24.61,4.45,-1.1
12/27/2018,173,173.3,168.05,168.8,170.0801222,1137412,5665,193451172,420390,36.96,5.25,-4.2
12/28/2018,169.9,172.15,169.2,170.8,171.0281652,984514,4837,168379623,306779,31.16,2.95,0.9
12/31/2018,172.6,173.9,171.9,172.6,172.8450864,536131,3719,92667609,120746,22.52,2,0
1/1/2019,173.7,174.3,171.35,173.6,172.7442489,508944,3321,87917149,113651,22.33,2.95,-0.1
1/2/2019,171,171.7,168,168.55,169.7971168,966921,5689,164180398,256177,26.49,3.7,-2.45
1/3/2019,169.3,170.1,165.4,166.2,167.5683818,737133,4484,123520184,230660,31.29,4.7,-3.1
1/4/2019,168.1,171.9,168.1,170.75,170.4090435,1587545,8288,270532025,428620,27,3.8,2.65
1/7/2019,173,178.3,173,175.25,176.0889804,1718423,9266,302595354,435034,25.32,5.3,2.25
1/8/2019,176.3,180.5,176.1,179.35,179.130449,2812302,8457,503768920,533765,18.98,4.4,3.05
1/9/2019,181.9,183.9,180.3,183.1,182.1250359,1704199,8755,310377304,520382,30.54,3.6,1.2
1/10/2019,183.65,186.8,183.4,185.55,185.6800925,1395744,7747,259161875,412614,29.56,3.4,1.9
1/11/2019,186.3,187.55,179.45,180.3,182.6490929,1675130,9570,305960975,293453,17.52,8.1,-6
1/14/2019,180.55,187.4,177.55,182.3,180.9847276,1394079,7819,252307008,156901,11.25,9.85,1.75
1/15/2019,183.2,185.8,181.45,185.4,183.6020457,987729,5540,181349065,227702,23.05,4.35,2.2
1/16/2019,185.5,187.3,184.1,185.3,185.6008627,1125134,5678,208825841,144758,12.87,3.2,-0.2
1/17/2019,186.3,187.35,183.4,184.8,185.1279594,923301,4969,170928830,217579,23.57,3.95,-1.5
1/18/2019,185.5,185.6,181.4,183.1,183.2276195,678382,3139,124298319,141213,20.82,4.2,-2.4
1/21/2019,183.3,184.85,180.4,181.4,181.7721668,976947,4069,177581773,269748,27.61,4.45,-1.9
1/22/2019,181.4,182.65,176.05,180.45,179.0054063,1382085,5199,247400687,275710,19.95,6.6,-0.95
1/23/2019,182,182.7,178.6,180.25,180.4355676,802066,4733,144721234,191077,23.82,4.1,-1.75
1/24/2019,179.7,180.25,173.75,175.35,175.4245441,1713994,7917,300676616,424104,24.74,6.5,-4.35
1/25/2019,176.3,178.85,172,173.2,175.7153857,1099193,7386,193145122,366754,33.37,6.85,-3.1
1/28/2019,174.3,175.25,169.55,171.95,171.9577524,840853,4106,144591192,275194,32.73,5.7,-2.35
